conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1934497158893617289,Tue Jun 17 02:20:37 +0000 2025,0,@randomable_ Mungkin dia nafas pake debu sama nikel mas makanya enteng gitu ngomong nya.,1934798306330464755,,randomable_,in,,0,0,0,https://x.com/undefined/status/1934798306330464755,1462992396044488706,
1934798301695758827,Tue Jun 17 02:20:36 +0000 2025,0,emang kalau korupsi itu ga mempermalukan nama bangsa? Melanggar HAM ga mempermalukan nama bangsa? Ngerusak alam karena mau nambang nikel ga merusak nama bangsa??,1934798301695758827,,,in,,0,0,0,https://x.com/undefined/status/1934798301695758827,1285694603757154305,
1934497158893617289,Tue Jun 17 02:18:42 +0000 2025,0,@randomable_ Pbnu bahas nikel aja udah tanda tanya. Wkwkkw,1934797823595434440,,randomable_,in,,0,0,0,https://x.com/undefined/status/1934797823595434440,1715092253872680960,
1934797469902413971,Tue Jun 17 02:17:18 +0000 2025,0,Politik Indonesia udah parah bgt sampai Tempo rilis edisi nikel di Raja Ampat free for public https://t.co/aa6EIpFtbo,1934797469902413971,,,in,,0,1,0,https://x.com/undefined/status/1934797469902413971,163349394,
1934796768186913136,Tue Jun 17 02:14:30 +0000 2025,1,Saya setuju agar 4 pulau ada yg mengalah agar tdk memicu konflik. Tp kecuriganmu tentang nikel itu hanya berdasar imaginasimu belaka.,1934796768186913136,,,in,,0,0,0,https://x.com/undefined/status/1934796768186913136,1383301453528244224,
1934795381487128639,Tue Jun 17 02:09:00 +0000 2025,0,Bongkar Dugaan Mafia Tambang Nikel di Raja Ampat Said Didu sebut Bahlil sempat Coba Menutupi #mafiatambang #tambangnikel #RajaAmpat #PapuaBaratDaya https://t.co/raQPbVehlO lewat @tribunnews,1934795381487128639,,,in,,0,0,0,https://x.com/undefined/status/1934795381487128639,103551225,
1934618060574626041,Tue Jun 17 02:06:58 +0000 2025,0,@MurtadhoRoy Nikel adalah bahan baku untuk meluapkan kebencian kepada PBNU. Demikian berita penting pagi ini Gis @addtaufiq,1934794868267864257,,MurtadhoRoy,in,,0,0,0,https://x.com/undefined/status/1934794868267864257,1617891597684977664,
1934794826341601432,Tue Jun 17 02:06:48 +0000 2025,0,pls baca ini ntar lu dateng kita smua dah brubah jadi nikel. mau lu nyanyi dapet fanchat dari batu? @ATEEZofficial,1934794826341601432,,,in,,0,0,0,https://x.com/undefined/status/1934794826341601432,1265945336364687361,
1934793833696604473,Tue Jun 17 02:02:51 +0000 2025,0,Lu kelar wamil indonesa dah jadi tambang nikel bang,1934793833696604473,,,in,,0,0,0,https://x.com/undefined/status/1934793833696604473,203842153,
1934793174309900562,Tue Jun 17 02:00:14 +0000 2025,2,Algn sabe si prende o no?,1934793174309900562,,,es,,0,0,0,https://x.com/undefined/status/1934793174309900562,1897142617974169600,
1934792675829395721,Tue Jun 17 01:58:15 +0000 2025,1,Acá la explicación de por qué se dejaron empatar @DavooXeneizeJRR,1934792675829395721,,,es,,0,0,0,https://x.com/undefined/status/1934792675829395721,1615981512,
1934792621316362675,Tue Jun 17 01:58:02 +0000 2025,0,Ada yg main minyak bumi Ada yg main CPO Ada yg main Nikel Ada yg main timah Ada yg main emas Rakyat cuma kebagian main judol..ga menang2 pulakk..,1934792621316362675,,,in,,0,0,0,https://x.com/undefined/status/1934792621316362675,1726988237095534592,
1934791860972868031,Tue Jun 17 01:55:01 +0000 2025,2,Raja Ampat terus dalam ancaman perusahaan-perusahaan tambang nikel. Bukan saja karena pemerintah tak mencabut semua izin tetapi izin-izin yang sudah cabut pun masih kemungkinan aktif lagi. Daerah tetangga Raja Ampat akan bangun pabrik smelter. https://t.co/RRPxjUkDP7 https://t.co/t6u5d5BCwz,1934791860972868031,https://pbs.twimg.com/media/GtnC8e8a0AMzmaM.jpg,,in,,0,0,0,https://x.com/undefined/status/1934791860972868031,483310591,
1934790774752989590,Tue Jun 17 01:50:42 +0000 2025,3,Statemen Jokowi soal tambang nikel di raja Ampat soal teknis dan teknis padahal tak ada visi misi menteri ya yg ada visi misi presiden https://t.co/vEvSbiLGkS,1934790774752989590,https://pbs.twimg.com/ext_tw_video_thumb/1934790722168999939/pu/img/HJBPIFWV_yzRLCCl.jpg,,in,,0,1,1,https://x.com/undefined/status/1934790774752989590,1720304366467571712,
1934790653734707314,Tue Jun 17 01:50:13 +0000 2025,0,Menurutku isu aceh ini koq hanya untuk mengalihkan isu penambangan nikel di raja ampat ya https://t.co/sqW0DWJUJ3,1934790653734707314,https://pbs.twimg.com/tweet_video_thumb/GtnB1tHa0AIEsmK.jpg,,in,,0,0,0,https://x.com/undefined/status/1934790653734707314,186759327,
1934787630056788071,Tue Jun 17 01:38:12 +0000 2025,0,Jangan sampai pemerintah Indonesia tahu tentang keberadaan nikel ini,1934787630056788071,,,in,,0,0,0,https://x.com/undefined/status/1934787630056788071,1213740325690195968,
